Horodateur,Combien de personnes sont impliquées dans la réalisation de vos vidéos ?,"Si vous êtes plusieurs à travailler de façon régulière, combien êtes-vous exactement (vous compris) ?",Représentez-vous une institution ?,La ou les personnes chargées de la gestion de la chaîne et de la création de vidéos s’y consacrent-elles à plein temps ?,"Si non, quel pourcentage de temps y consacrent-elles ?",Est-ce qu'au moins une d'entre elles possède une formation en audio-visuel ?,Est-ce qu'au moins une d'entre elles possède une formation en communication / vulgarisation scientifique ?,"Votre institution se sert-elle de cette chaîne pour promouvoir avant tout la science (démarche de vulgarisation) ou promouvoir l’institution en elle-même (présentation de son fonctionnement, de ses membres...) ?","Sur une échelle de 1 à 5, à quel point la publication de vidéos représente une priorité dans la stratégie de communication scientifique de l’institution ?",Etes-vous satisfaits de l’état actuel de votre chaîne ou souhaiteriez-vous la développer encore plus ?,"La création de la chaîne a-t-elle suscité des réticences au sein de l’institution (si vous ne le savez pas, passez à la question suivante) ?","Avez-vous remarqué des retombées positives pour l’institution obtenues par l’intermédiaire de la chaîne (messages de remerciements, d’encouragement, contacts avec d’autres institutions...)",Votre chaîne a-t-elle été créée par une société de production ?,"Quel âge avez-vous ? Si plusieurs personnes travaillent sur la chaîne, indiquez l’âge de la personne le plus souvent devant la caméra. Si toutes les personnes passent autant de temps devant la caméra, indiquez la moyenne d’âge.",Dans quel pays vivez-vous (ou la plupart de vos membres pour les collectifs) ?,Quel est votre genre ?,Quel est le niveau de votre diplôme le plus élevé,Avez-vous une formation en audio-visuel ?,"Quelle est votre situation professionnelle ? (CSTI signifie Culture Scientifique, Technique et Industrielle.)","Si vous êtes salarié, votre contrat de travail est-il...",Sur quelles plateformes hébergez-vous vos vidéos ?,Combien de chaînes de vulgarisation / communication scientifique avez-vous ?,Depuis combien d’années votre chaîne (la plus ancienne encore active si vous en avez plusieurs) existe-t-elle ?,Aviez-vous déjà une audience sur le web avant de lancer cette chaîne ?,Combien avez-vous d'abonnés ?,De quel(s) domaine(s) traitent vos vidéos ?,"Avec votre chaîne, considérez-vous que vous faites : (choix multiple)",Quel(s) public(s) ciblez-vous sur votre chaîne ? (choix multiples possibles),Proportion de femmes qui regardent vos vidéos (selon les statistiques Youtube obtenues comme indiqué ci-dessus) :,Proportion de 13-17 ans :,Proportion de 18-24 ans :,Proportion de 25-34 ans :,Proportion de 35-44 ans :,Proportion de 45-54 ans :,Proportion de 55-64 ans :,Proportion de plus de 65 ans :,Combien de vidéos publiez-vous par an en moyenne ?,Quels types de plans trouve-t-on dans vos vidéos ? [Du face caméra],Quels types de plans trouve-t-on dans vos vidéos ? [De la voix off],Quels types de plans trouve-t-on dans vos vidéos ? [Des animations],Quels types de plans trouve-t-on dans vos vidéos ? [De la stop motion],Comment financez-vous la production de vos vidéos ? (choix multiple),"Quelle somme d'argent, en euros, vous rapportent actuellement vos vidéos *chaque mois* ? Nous vous rappelons que ce questionnaire est entièrement anonyme. ","Sans compter le temps de travail, votre activité de vidéaste a un bilan financier (depuis la création de votre chaîne) :","Si (et seulement si) le bilan financier de votre chaîne est positif, est-ce votre source principale de revenu ?","Si ça n'est pas déjà le cas, espérez-vous que votre activité de vidéaste vous rapporte de l'argent un jour ?",Votre domaine d'activité professionnelle/d'étude/de formation est-il en lien avec la thématique de vos vidéos ?,"Avez-vous déjà été invité à participer à au moins un événement en tant que vidéaste ? (conférence, table-ronde, salon...)","Si oui, avez-vous été rémunéré pour cela (en dehors de la prise en charge des frais de transport) ?","Si cela fait plusieurs années que vous intervenez dans des événements en tant que vidéaste, avez-vous perçu une évolution de la façon dont vous êtes considéré(e) ?",Votre activité de vidéaste vous a-t-elle conduit à : [Publier un ou plusieurs livres],Votre activité de vidéaste vous a-t-elle conduit à : [Intervenir à la radio],Votre activité de vidéaste vous a-t-elle conduit à : [Intervenir à la télévision],Votre activité de vidéaste vous a-t-elle conduit à : [Participer à une ou plusieurs tables-rondes],Votre activité de vidéaste vous a-t-elle conduit à : [Donner une ou plusieurs conférences],Votre activité de vidéaste vous a-t-elle conduit à : [Intervenir sur un stand],Votre activité de vidéaste vous a-t-elle conduit à : [Réaliser au moins une vidéo (gratuitement) pour une institution],Votre activité de vidéaste vous a-t-elle conduit à : [Réaliser au moins une vidéo rémunérée pour une institution],Vos vidéos ont-elles été partagées de la façon suivante par des vidéastes aux communautés plus importantes que la vôtre ? Et ces partages ont-ils eu un impact (nombre de vues ou d'abonnés) ? [Partage (sans commentaire ajouté) sur les réseaux sociaux],Vos vidéos ont-elles été partagées de la façon suivante par des vidéastes aux communautés plus importantes que la vôtre ? Et ces partages ont-ils eu un impact (nombre de vues ou d'abonnés) ? [Partage avec commentaire personnel sur les réseaux sociaux],Vos vidéos ont-elles été partagées de la façon suivante par des vidéastes aux communautés plus importantes que la vôtre ? Et ces partages ont-ils eu un impact (nombre de vues ou d'abonnés) ? [Mention rapide dans une de leurs vidéos],Vos vidéos ont-elles été partagées de la façon suivante par des vidéastes aux communautés plus importantes que la vôtre ? Et ces partages ont-ils eu un impact (nombre de vues ou d'abonnés) ? [Mention appuyée dans une de leurs vidéos],"Vos vidéos ont-elles été partagées de la façon suivante par des vidéastes aux communautés plus importantes que la vôtre ? Et ces partages ont-ils eu un impact (nombre de vues ou d'abonnés) ? [Apparition dans une de leurs vidéos (""Collaboration"")]","Sur une échelle de 1 à 5, à quel point pensez-vous que l’écosystème Youtube *de vulgarisation* soit ""méritocratique"" (qu’il existe une bonne corrélation entre qualité de la chaîne et nombre d’abonnés, et que les bonnes petites chaînes finiront toujours par percer) ?",Pensez-vous mériter votre nombre d’abonnés actuel ?,Avez-vous déjà invité d’autres vidéastes à intervenir sur votre chaîne ?,Avez-vous déjà été invité à intervenir sur d’autres chaînes ?,Pensez-vous que ce soit important que les vidéastes scientifiques populaires donnent de la visibilité aux plus petites chaînes de qualité ?,"Quels sont pour vous les trois critères les plus importants pour faire une ""bonne"" vidéo de vulgarisation / communication scientifique ?",Etes-vous heureux(se) actuellement dans votre travail de vulgarisation / communication scientifique en vidéo ?
2020/07/19 2:36:07 PM UTC+2,Je travaille seul(e),,"Non (je publie des vidéos à titre individuel, pour un collectif ou une société de production...)",,,,,,,,,,Non,39,France,Masculin,Brevet des collèges,"Non, j'apprends sur le tas","Indépendant(e) (autoentreprise, profession libérale...)",,Youtube;Facebook;Twitter;Twitch,1,4,Non,4500,Ethologie,De la vulgarisation (transmission de contenu);De l'enseignement (transmission de contenu précis et détaillé),Adolescents;Adultes;Spécialistes du domaine traité,31.2,0,9.6,67.2,13.5,9.7,0,0,26,"Oui, et c'est le format principal",Oui,Oui,Oui,"Apports personnels / de l’institution;Dons (via Tipeee, uTip ou Patreon, par exemple);Aides et subventions (type CNC, régions...);Droits d'auteur",This answer has been deleted for confidentiality reasons,This answer has been deleted for confidentiality reasons,This answer has been deleted for confidentiality reasons,J'aimerais que cela devienne mon revenu principal,Oui (de façon directe),Non,Non concerné(e),Non concerné(e),Oui,Oui,Non,Non,Oui,Non,Oui,Non,Oui mais impact limité ou nul,Non,Non,Non,Non,3,2,Non,Non,4,"pédagogie, rigueur, humour",Oui
2020/07/19 2:40:04 PM UTC+2,Je travaille seul(e),,"Non (je publie des vidéos à titre individuel, pour un collectif ou une société de production...)",,,,,,,,,,Non,20,France,Féminin,Baccalauréat,"Non, j'apprends sur le tas",Etudiant(e),,Youtube,1,6,Non,2630,Biologie;Géologie;Paléontologie,"De la vulgarisation (transmission de contenu);De l' ""ouverture de portes"" / de l’éveil de curiosité",Adultes;Spécialistes du domaine traité,9.4,3.2,48.6,38.8,8.2,0.7,0,0.6,10,"Oui, et c'est le format principal","Oui, et c'est le format principal",Oui,Non,Apports personnels / de l’institution,This answer has been deleted for confidentiality reasons,This answer has been deleted for confidentiality reasons,This answer has been deleted for confidentiality reasons,Amortir les frais me suffi(rai)t,Oui (de façon directe),Oui,Non,Difficile à dire,Non,Non,Non,Non,Non,Non,Non,Non,Oui mais impact limité ou nul,Oui mais impact limité ou nul,"Oui, impact moyen (centaines d’abonnés gagnés)","Oui, impact moyen (centaines d’abonnés gagnés)","Oui, impact moyen (centaines d’abonnés gagnés)",2,4,Oui,Oui,5,Avoir une certaine passion - Aimer transmettre - Etre critique,Oui
2020/07/19 4:47:31 PM UTC+2,Je travaille seul(e),,"Non (je publie des vidéos à titre individuel, pour un collectif ou une société de production...)",,,,,,,,,,Non,50,France,Masculin,Bac +5,"Non, j'apprends sur le tas",Salarié(e) dans l'Enseignement ou la Recherche,un CDI,Youtube,1,6,Oui,820000,Mathématiques,De l'enseignement (transmission de contenu précis et détaillé),Adolescents;Adultes;Spécialistes du domaine traité,41,16,36,18,14,11,3,2,130,"Oui, et c'est le format principal",Non,Non,Non,Apports personnels / de l’institution;Publicités via la plateforme de diffusion;Droits d'auteur,This answer has been deleted for confidentiality reasons,This answer has been deleted for confidentiality reasons,This answer has been deleted for confidentiality reasons,Non concerné(e),Oui (de façon directe),Non,Non concerné(e),Non concerné(e),Non,Oui,Non,Non,Non,Non,Oui,Non,Oui mais impact limité ou nul,Oui mais impact limité ou nul,Oui mais impact limité ou nul,Oui mais impact limité ou nul,Non,4,4,Non,Non,3,rigueur scientifique - vulgarisation de qualité - théâtralité,Oui
2020/07/19 7:24:57 PM UTC+2,Je travaille seul(e),,"Non (je publie des vidéos à titre individuel, pour un collectif ou une société de production...)",,,,,,,,,,Non,83,France,Masculin,Bac +8 et au-delà,"Non, j'apprends sur le tas",Ancien directeur de recherche au Cnrs,,Youtube,2,5,Oui,54000,Astronomie;Histoire;Informatique;Mathématiques;Médecine;Philosophie;Cosmologie (les 35 vidéo de la série Janus ) ,De la vulgarisation (transmission de contenu);De l'enseignement (transmission de contenu précis et détaillé);Diffuser et expliquer mes travaux,Adultes,5.5,0,2.5,20.1,27.5,24.5,13.5,11.9,7,"Oui, et c'est le format principal",,Oui,,"Je fais tout moi-même, gratuitement",This answer has been deleted for confidentiality reasons,This answer has been deleted for confidentiality reasons,This answer has been deleted for confidentiality reasons,"Ce n'est pas l'objectif, peu m'importe",Oui (de façon directe),Non,Non et j'ai même déjà payé mes frais de transport,"Oui, très nettement",Oui,Oui,Non,Non,Oui,Non,Non,Non,"Oui, impact important (milliers d’abonnés gagnés)","Oui, impact important (milliers d’abonnés gagnés)","Oui, impact important (milliers d’abonnés gagnés)","Oui, impact important (milliers d’abonnés gagnés)",Non,3,5,Non,Oui,5,Etre professionnel scientifique disposer des outils graphiques et animations,Oui
2020/07/19 8:59:47 PM UTC+2,Nous sommes plusieurs à travailler sur les vidéos de façon régulière,2,"Non (je publie des vidéos à titre individuel, pour un collectif ou une société de production...)",,,,,,,,,,Non,34,France,Masculin,Bac +5,"Non, j'apprends sur le tas","Indépendant(e) (autoentreprise, profession libérale...)",,Youtube;Peertube,1,7,Oui,177000,Philosophie;Psychologie,"De la vulgarisation (transmission de contenu);De l' ""ouverture de portes"" / de l’éveil de curiosité",Adultes,13.4,2.5,37.1,42.7,12.2,3.6,0.8,1.2,8,Oui,"Oui, et c'est le format principal","Oui, et c'est le format principal",,"Apports personnels / de l’institution;Dons (via Tipeee, uTip ou Patreon, par exemple)",This answer has been deleted for confidentiality reasons,This answer has been deleted for confidentiality reasons,This answer has been deleted for confidentiality reasons,,A peu près,Oui,"Oui, exceptionnellement","Oui, sans plus",Oui,Oui,Oui,Oui,Oui,Oui,Non,Oui,"Oui, impact important (milliers d’abonnés gagnés)","Oui, impact important (milliers d’abonnés gagnés)","Oui, impact important (milliers d’abonnés gagnés)","Oui, impact important (milliers d’abonnés gagnés)",Oui mais impact limité ou nul,2,3,Oui,Oui,4,"Respect des sources et rigueur quant au contenu / grande attention sur la forme (clarté, rythme, mise en scène, illustrations, animation....) / Honnêteté intellectuelle et réflexion éthique permanente",Oui
2020/07/20 1:08:07 AM UTC+2,Je travaille seul(e),,"Non (je publie des vidéos à titre individuel, pour un collectif ou une société de production...)",,,,,,,,,,Non,29,France,Masculin,Bac +3,Oui mais elle date d'après le lancement de ma chaîne,Salarié(e) dans un autre domaine,un CDD de moins d'un an,Youtube,1,4,Non,3070,Géographie,"De la vulgarisation (transmission de contenu);De l' ""ouverture de portes"" / de l’éveil de curiosité",Adultes,20,,,,,,,,2,Oui,"Oui, et c'est le format principal",Non,Non,Apports personnels / de l’institution,This answer has been deleted for confidentiality reasons,This answer has been deleted for confidentiality reasons,This answer has been deleted for confidentiality reasons,J'aimerais que cela devienne mon revenu principal,Non,Non,,,Non,Non,Non,Non,Non,Non,Non,Non,Oui mais impact limité ou nul,Non,Oui mais impact limité ou nul,Oui mais impact limité ou nul,Non,1,3,Non,Oui,5,Être clair / Ne pas avoir un vocabulaire trop spécialisé / Aller à l'essentiel,Non
2020/07/20 9:28:14 AM UTC+2,Je travaille seul(e),,"Non (je publie des vidéos à titre individuel, pour un collectif ou une société de production...)",,,,,,,,,,Non,29,France,Je préfère ne pas dire,Bac +5,"Non, j'apprends sur le tas","En recherche d'emploi dans la CSTI;En recherche d'emploi dans l'Enseignement ou la Recherche;Indépendant(e) (autoentreprise, profession libérale...)",,Youtube,1,1.5,Oui,5600,Environnement;Histoire;Philosophie;Sciences politiques,De la vulgarisation (transmission de contenu);De l'enseignement (transmission de contenu précis et détaillé),Adultes,20,0,28,54,12,6,0,0,14,Oui,Oui,"Oui, et c'est le format principal",Non,Apports personnels / de l’institution,This answer has been deleted for confidentiality reasons,This answer has been deleted for confidentiality reasons,This answer has been deleted for confidentiality reasons,J'aimerais que cela devienne un revenu d'appoint,Oui (de façon directe),Oui,"Oui, parfois",Non concerné(e),Non,Non,Non,Non,Oui,Non,Non,Non,Oui mais impact limité ou nul,Oui mais impact limité ou nul,Oui mais impact limité ou nul,Oui mais impact limité ou nul,Oui mais impact limité ou nul,2,3,Non,Oui,3,"rigueur, clareté, pédagogie",Oui
2020/07/20 10:19:50 AM UTC+2,Nous sommes plusieurs à travailler sur les vidéos de façon régulière,4,"Oui (ma chaîne est celle d’un musée de science, d’un centre de science, d’une université, d’une grande école, d’un institut de recherche...)",Non,"Un temps plein ou plus, mais réparti sur différentes personnes",Oui,Oui,Nous avons plusieurs chaînes pour remplir ces différents objectifs,3,3,1,4,,,,,,,,,Youtube;Canal-U,2,10,,60000,Astronomie;Biologie;Chimie;Mathématiques;Physique,"De la vulgarisation (transmission de contenu);De l'enseignement (transmission de contenu précis et détaillé);De l' ""ouverture de portes"" / de l’éveil de curiosité;Pour les institutions, de la présentation de l’institution et de la communication sur ses actualités",Adultes;Spécialistes du domaine traité,,,,,,,,,,,"Oui, et c'est le format principal","Oui, et c'est le format principal",,Apports personnels / de l’institution,This answer has been deleted for confidentiality reasons,This answer has been deleted for confidentiality reasons,This answer has been deleted for confidentiality reasons,,A peu près,Oui,Non,Non concerné(e),Non,Non,Non,Oui,Non,Non,Non,Non,Oui mais impact limité ou nul,Oui mais impact limité ou nul,Oui mais impact limité ou nul,Oui mais impact limité ou nul,Oui mais impact limité ou nul,2,5,Non,Non,3,,Oui
2020/07/20 10:25:13 AM UTC+2,Je travaille seul(e),,"Non (je publie des vidéos à titre individuel, pour un collectif ou une société de production...)",,,,,,,,,,Non,27,France,Masculin,Bac +8 et au-delà,"Non, j'apprends sur le tas",Doctorant(e) rémunéré(e),un CDD d'un an ou plus,Youtube,1,4,Non,391,Biologie;Ingéniérie,De la vulgarisation (transmission de contenu),Adolescents;Adultes,,,,,,,,,3,"Oui, et c'est le format principal",Oui,Oui,Non,Apports personnels / de l’institution,This answer has been deleted for confidentiality reasons,This answer has been deleted for confidentiality reasons,This answer has been deleted for confidentiality reasons,Amortir les frais me suffi(rai)t,Oui (de façon directe),Non,Non concerné(e),Non concerné(e),Non,Oui,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Oui mais impact limité ou nul,2,4,Non,Oui,3,Comprendre son public / Être rigoureux / Transmettre une passion,Oui
2020/07/20 10:43:54 AM UTC+2,Nous sommes plusieurs à travailler sur les vidéos de façon régulière,10 et plus,"Oui (ma chaîne est celle d’un musée de science, d’un centre de science, d’une université, d’une grande école, d’un institut de recherche...)",Non,5,Non,Oui,Les deux,3,3,,2,,,,,,,,,Youtube,1,2013,Non,184,Éducation;Informatique;Ingéniérie;Technologie,"De l' ""ouverture de portes"" / de l’éveil de curiosité;Pour les institutions, de la présentation de l’institution et de la communication sur ses actualités",Adolescents;Adultes;Enseignants,46.7,,0,0,49,36.7,14.3,0,15,Oui,Oui,Non,Non,Apports personnels / de l’institution,This answer has been deleted for confidentiality reasons,This answer has been deleted for confidentiality reasons,This answer has been deleted for confidentiality reasons,"Ce n'est pas l'objectif, peu m'importe",Oui (de façon directe),Non,,,Non,Non,Non,Non,Non,Non,Non,Non,Oui mais impact limité ou nul,Oui mais impact limité ou nul,Non,Non,Non,1,2,Non,Non,4,"citation des sources d'information, illustrations de qualité et humour",Non
2020/07/20 11:10:47 AM UTC+2,Je travaille majoritairement seul(e) mais fais parfois appel à d'autres personnes,,"Oui (ma chaîne est celle d’un musée de science, d’un centre de science, d’une université, d’une grande école, d’un institut de recherche...)",Non,10,Non,Oui,Promotion de la science,3,2,1,2,,,,,,,,,Youtube;Facebook,1,0,Oui,25,Astronomie;Géologie,De la vulgarisation (transmission de contenu),Adultes,,,,,,,,,,"Oui, et c'est le format principal",Oui,,,"Aides et subventions (type CNC, régions...)",This answer has been deleted for confidentiality reasons,This answer has been deleted for confidentiality reasons,This answer has been deleted for confidentiality reasons,"Ce n'est pas l'objectif, peu m'importe",Non,Non,Non,,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,2,4,Non,Non,5,courtes claires dynamques,Oui
2020/07/20 12:03:33 PM UTC+2,Je travaille majoritairement seul(e) mais fais parfois appel à d'autres personnes,,"Non (je publie des vidéos à titre individuel, pour un collectif ou une société de production...)",,,,,,,,,,Non,31,France,Masculin,Baccalauréat,"Non, j'apprends sur le tas","Indépendant(e) (autoentreprise, profession libérale...)",un CDI,Youtube;Twitch,1,5,Non,320000,Astronomie,"De la vulgarisation (transmission de contenu);De l' ""ouverture de portes"" / de l’éveil de curiosité",Adolescents;Adultes;Spécialistes du domaine traité,5.1,4,26.7,32,17.6,10.9,5.1,3.8,52,Oui,"Oui, et c'est le format principal",Non,Non,"Publicités via la plateforme de diffusion;Dons (via Tipeee, uTip ou Patreon, par exemple);Placement de produits;Sponsoring et partenariats autres que du placement de produits;Vente de produits dérivés;Droits d'auteur",This answer has been deleted for confidentiality reasons,This answer has been deleted for confidentiality reasons,This answer has been deleted for confidentiality reasons,Non concerné(e),Non,Oui,"Oui, parfois","Oui, très nettement",Non,Oui,Oui,Oui,Oui,Oui,Oui,Oui,Oui mais impact limité ou nul,Oui mais impact limité ou nul,Oui mais impact limité ou nul,"Oui, impact moyen (centaines d’abonnés gagnés)","Oui, impact important (milliers d’abonnés gagnés)",1,2,Oui,Oui,3,"Rigueur, Double vérification et Neutralité Politique/Sociale",Oui
2020/07/20 12:04:06 PM UTC+2,Nous sommes plusieurs à travailler sur les vidéos de façon régulière,5,"Non (je publie des vidéos à titre individuel, pour un collectif ou une société de production...)",,,,,,,,,,Non,61,Belgique,Masculin,Bac +8 et au-delà,"Non, j'apprends sur le tas",Salarié(e) dans l'Enseignement ou la Recherche,un CDD de moins d'un an,Youtube,1,2014,Non,64200,Biologie;Chimie;Mathématiques;Physique,"De l'enseignement (transmission de contenu précis et détaillé);De l' ""ouverture de portes"" / de l’éveil de curiosité",Adolescents;Adultes,23.2,5.6,25.5,19.9,15,15.3,10.5,8.1,30,"Oui, et c'est le format principal",,Oui,,"Apports personnels / de l’institution;Publicités via la plateforme de diffusion;Dons (via Tipeee, uTip ou Patreon, par exemple);Aides et subventions (type CNC, régions...);Sponsoring et partenariats autres que du placement de produits",This answer has been deleted for confidentiality reasons,This answer has been deleted for confidentiality reasons,This answer has been deleted for confidentiality reasons,J'aimerais que cela devienne un revenu d'appoint,Oui (de façon directe),Non,,,Non,Oui,Oui,Non,Non,Non,Non,Non,Non,Oui mais impact limité ou nul,Non,Non,Non,3,4,Non,Non,5,"clarté, objectivité, pédagogie",Oui
2020/07/20 12:17:28 PM UTC+2,Je travaille seul(e),,"Non (je publie des vidéos à titre individuel, pour un collectif ou une société de production...)",,,,,,,,,,Non,27,France,Féminin,Bac +5,"Non, j'apprends sur le tas",Doctorant(e) rémunéré(e),"un contrat temporaire (vacations, interventions ponctuelles...)",Youtube,1,5,Oui,20000,Éducation;Linguistique;Sociologie,"De la vulgarisation (transmission de contenu);De l' ""ouverture de portes"" / de l’éveil de curiosité",Adultes,23.4,3.4,38.3,43.4,11.4,2.7,0.3,0.6,3,"Oui, et c'est le format principal",Oui,Non,Non,Apports personnels / de l’institution,This answer has been deleted for confidentiality reasons,This answer has been deleted for confidentiality reasons,This answer has been deleted for confidentiality reasons,Amortir les frais me suffi(rai)t,Oui (de façon directe),Oui,"Oui, exceptionnellement","Oui, sans plus",Non,Non,Non,Oui,Oui,Oui,Oui,Non,Oui mais impact limité ou nul,Oui mais impact limité ou nul,"Oui, impact moyen (centaines d’abonnés gagnés)",Non,"Oui, impact important (milliers d’abonnés gagnés)",3,3,Oui,Oui,4,"La clarté des explications, le sérieux/la rigueur du propos, le rythme de la vidéo qui permet de maintenir l'attention des spectateurs ",Oui
2020/07/20 12:55:52 PM UTC+2,Nous sommes plusieurs à travailler sur les vidéos de façon régulière,3,"Oui (ma chaîne est celle d’un musée de science, d’un centre de science, d’une université, d’une grande école, d’un institut de recherche...)",Non,1,Oui,Oui,Les deux,2,1,1,2,,,,,,,,,Youtube,,2018,Oui,0,Suivi du projet de rénovation du muséum et du travail en coulisses,"Pour les institutions, de la présentation de l’institution et de la communication sur ses actualités",Adultes,,,,,,,,,5,"Oui, et c'est le format principal","Oui, et c'est le format principal",Non,Non,Apports personnels / de l’institution,This answer has been deleted for confidentiality reasons,This answer has been deleted for confidentiality reasons,This answer has been deleted for confidentiality reasons,,Oui (de façon directe),,,,Non,Oui,Oui,Non,Non,Non,Oui,Non,Oui mais impact limité ou nul,Non,Non,Non,Non,,,Non,Non,5,,
2020/07/20 2:42:23 PM UTC+2,Je travaille seul(e),,"Non (je publie des vidéos à titre individuel, pour un collectif ou une société de production...)",,,,,,,,,,Non,34,Canada,Féminin,Bac +8 et au-delà,"Non, j'apprends sur le tas","Indépendant(e) (autoentreprise, profession libérale...)",,Youtube,2,7,Non,230000,Biologie;Chimie;Éducation;Ingéniérie;Médecine;Physique;Technologie,"De la vulgarisation (transmission de contenu);De l' ""ouverture de portes"" / de l’éveil de curiosité;Du divertissement",Adultes,16.1,3.6,33.2,37.7,14.8,6.7,2.2,1.8,22,"Oui, et c'est le format principal",Oui,Oui,Non,"Publicités via la plateforme de diffusion;Dons (via Tipeee, uTip ou Patreon, par exemple);Placement de produits;Sponsoring et partenariats autres que du placement de produits;Droits d'auteur",This answer has been deleted for confidentiality reasons,This answer has been deleted for confidentiality reasons,This answer has been deleted for confidentiality reasons,,A peu près,Oui,Non,Difficile à dire,Oui,Oui,Non,Oui,Oui,Oui,Oui,Oui,Oui mais impact limité ou nul,Oui mais impact limité ou nul,Oui mais impact limité ou nul,Oui mais impact limité ou nul,"Oui, impact moyen (centaines d’abonnés gagnés)",1,5,Oui,Oui,3,,Oui
2020/07/20 3:32:48 PM UTC+2,Je travaille seul(e),,"Non (je publie des vidéos à titre individuel, pour un collectif ou une société de production...)",,,,,,,,,,Non,59,Suisse,Masculin,Bac +8 et au-delà,"Non, j'apprends sur le tas",Salarié(e) dans l'Enseignement ou la Recherche,un CDI,Youtube,1,10,Non,31500,Biologie;Chimie;Histoire;Mathématiques;Médecine;Physique,De la vulgarisation (transmission de contenu);De l'enseignement (transmission de contenu précis et détaillé),Adolescents;Adultes,31,8,41,21,11,11,6,2,10,Oui,"Oui, et c'est le format principal","Oui, et c'est le format principal",Non,Apports personnels / de l’institution,This answer has been deleted for confidentiality reasons,This answer has been deleted for confidentiality reasons,This answer has been deleted for confidentiality reasons,J'aimerais que cela devienne un revenu d'appoint,A peu près,Non,,,Non,Non,Non,Non,Non,Non,Non,Non,Oui mais impact limité ou nul,Oui mais impact limité ou nul,Non,Non,Non,3,3,Non,Non,3,"précision, simplicité, clarté",Oui
2020/07/20 5:58:17 PM UTC+2,Je travaille majoritairement seul(e) mais fais parfois appel à d'autres personnes,2,"Non (je publie des vidéos à titre individuel, pour un collectif ou une société de production...)",,,,,,,,,,Non,28,France,Masculin,Bac +5,"Non, j'apprends sur le tas","En recherche d'emploi dans un autre domaine;Indépendant(e) (autoentreprise, profession libérale...)",,Youtube,1,1.5,Non,320,Philosophie;Sociologie,"De la vulgarisation (transmission de contenu);De l' ""ouverture de portes"" / de l’éveil de curiosité;Du divertissement",Adolescents;Adultes,,,,,,,,,10,"Oui, et c'est le format principal",Oui,Oui,Non,Apports personnels / de l’institution,This answer has been deleted for confidentiality reasons,This answer has been deleted for confidentiality reasons,This answer has been deleted for confidentiality reasons,Amortir les frais me suffi(rai)t,Oui (de façon directe),Non,Non concerné(e),Non concerné(e),Non,Non,Non,Non,Non,Non,Non,Non,Oui mais impact limité ou nul,Oui mais impact limité ou nul,Non,Non,Oui mais impact limité ou nul,1,3,Oui,Oui,3,"Faire découvrir quelque chose, être compréhensible par le plus de monde possible, donner des pistes de réflexion et des sources",Oui
2020/07/20 6:29:52 PM UTC+2,Je travaille seul(e),,"Non (je publie des vidéos à titre individuel, pour un collectif ou une société de production...)",,,,,,,,,,Non,20,France,Masculin,Baccalauréat,"Non, j'apprends sur le tas",Etudiant(e),,Youtube;Twitter,1,3,Non,13000,Anthropologie;Astronomie;Biologie;Éducation;Géographie;Histoire;Ingéniérie;Mathématiques;Physique,"De la vulgarisation (transmission de contenu);De l' ""ouverture de portes"" / de l’éveil de curiosité;Du divertissement",Adolescents;Adultes,16,1,26,23,21,15,8,7,12,Non,"Oui, et c'est le format principal",Oui,Non,Apports personnels / de l’institution;Publicités via la plateforme de diffusion,This answer has been deleted for confidentiality reasons,This answer has been deleted for confidentiality reasons,This answer has been deleted for confidentiality reasons,"Ce n'est pas l'objectif, peu m'importe",A peu près,Non,Non concerné(e),Non concerné(e),Non,Non,Non,Non,Non,Non,Oui,Non,Non,Non,Non,Non,Non,2,3,Non,Non,4,"-Qualité de l'information
-Sujet attrayant/intéressant
-Avoir une certaine maîtrise/connaissance préalable du sujet",Oui
